#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Hourly
# Date Range: 2019-01-01 00:00 to 2019-12-31 23:00
#
# Data for the following site(s) are contained in this file:
#
#	SCAN 2125: Circleville, UT
# 
# Data items provided in this file:
#
# Element Name               Value Type  Function Type  Function Duration  Base Data  Measurement Units    Sensor Depth  Element Code  Description                               
# Air Temperature Observed   Value       None           Instantaneous      N/A        Degrees fahrenheit   N/A           TOBS          Instantaneously observed air temperature  
# Solar Radiation Average    Value       None           Hour               N/A        Watts/meter squared  N/A           SRADV         Average solar radiation                   
# Wind Speed Average         Value       None           Hour               N/A        Miles/hour           N/A           WSPDV         Average wind speed                        
# Soil Temperature Observed  Value       None           Instantaneous      N/A        Degrees fahrenheit   -2            STO           Observed soil temperature                 
# Soil Temperature Observed  Value       None           Instantaneous      N/A        Degrees fahrenheit   -4            STO           Observed soil temperature                 
# Soil Temperature Observed  Value       None           Instantaneous      N/A        Degrees fahrenheit   -8            STO           Observed soil temperature                 
# Soil Temperature Observed  Value       None           Instantaneous      N/A        Degrees fahrenheit   -20           STO           Observed soil temperature                 
# Soil Temperature Observed  Value       None           Instantaneous      N/A        Degrees fahrenheit   -40           STO           Observed soil temperature                 
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Circleville (2125) 
# Utah  SCAN Site - 6120 ft
# Reporting Frequency: Hourly; Date Range: 2019-01-01 00:00 to 2019-12-31 23:00
#
# As of: Feb 2, 2021 10:15:03 AM GMT-08:00
#
Date,Station Id,Air Temperature Observed (degF),Solar Radiation Average (watt/m2),Wind Speed Average (mph),Soil Temperature Observed -2in (degF),Soil Temperature Observed -4in (degF),Soil Temperature Observed -8in (degF),Soil Temperature Observed -20in (degF),Soil Temperature Observed -40in (degF)
2019-10-16 10:00,2125,54,685.40,1.4,43,43,49,55,58
2019-10-16 11:00,2125,61,764.80,1.9,48,44,48,55,58
2019-10-16 12:00,2125,68,777.20,8.5,52,46,48,55,58
2019-10-16 13:00,2125,74,725.60,8.8,55,49,48,55,58
2019-10-16 14:00,2125,76,550.40,9.9,58,52,48,55,58
2019-10-16 15:00,2125,75,460.20,8.4,60,54,48,55,58
2019-10-16 16:00,2125,76,217.40,7.1,60,56,49,55,58
2019-10-16 17:00,2125,71,32.08,5.8,61,58,49,55,58
2019-10-16 18:00,2125,59,0.28,5.4,60,58,50,55,58
2019-10-16 19:00,2125,58,0.10,3.7,57,58,50,55,58
2019-10-16 20:00,2125,56,0.08,4.0,56,57,51,55,58
2019-10-16 21:00,2125,49,0.02,5.4,53,56,51,55,58
2019-10-16 22:00,2125,49,0.02,4.4,52,55,51,55,58
2019-10-16 23:00,2125,45,0.03,2.4,51,54,52,55,58
2019-10-17 00:00,2125,42,0.02,2.7,50,54,52,55,58
2019-10-17 01:00,2125,41,0.01,2.5,49,53,52,55,58
2019-10-17 02:00,2125,41,0.00,2.9,47,52,52,55,58
2019-10-17 03:00,2125,40,0.02,1.9,47,51,51,55,58
2019-10-17 04:00,2125,44,0.01,2.6,46,50,51,54,58
2019-10-17 05:00,2125,38,0.01,2.7,46,50,51,55,58
2019-10-17 06:00,2125,38,5.85,3.6,45,49,51,55,58
2019-10-17 07:00,2125,41,90.40,3.6,44,49,51,54,58
2019-10-17 08:00,2125,54,233.20,4.5,44,48,51,54,58
2019-10-17 09:00,2125,58,404.90,10.2,46,48,51,54,58
2019-10-17 10:00,2125,65,657.30,18.4,49,49,51,54,58
2019-10-17 11:00,2125,67,724.30,19.0,53,50,50,54,58
2019-10-17 12:00,2125,68,622.90,16.2,57,52,50,54,58
2019-10-17 13:00,2125,69,618.70,17.0,59,54,50,54,58
2019-10-17 14:00,2125,69,440.30,16.6,61,56,51,54,58
2019-10-17 15:00,2125,68,159.20,16.1,61,58,51,55,58
2019-10-17 16:00,2125,66,68.16,12.8,61,60,51,54,58
2019-10-17 17:00,2125,65,40.75,11.5,61,60,52,54,58
2019-10-17 18:00,2125,63,0.20,9.4,60,60,52,54,58
2019-10-17 19:00,2125,62,0.14,9.0,59,60,53,54,58
2019-10-17 20:00,2125,59,0.12,6.5,58,60,53,54,58
2019-10-17 21:00,2125,57,0.09,6.8,58,59,53,55,58
2019-10-17 22:00,2125,56,0.08,5.2,57,59,54,54,58
2019-10-17 23:00,2125,51,0.08,19.7,56,58,54,54,58
2019-10-18 00:00,2125,46,0.04,20.9,56,58,54,54,58
2019-10-18 01:00,2125,43,0.02,18.7,55,57,54,55,58
2019-10-18 02:00,2125,43,0.03,18.7,54,57,54,54,58
2019-10-18 03:00,2125,40,0.01,13.7,53,56,54,54,58
2019-10-18 04:00,2125,40,0.02,11.0,52,56,54,54,58
2019-10-18 05:00,2125,39,0.03,4.8,51,55,54,54,58
2019-10-18 06:00,2125,35,3.61,2.7,50,54,54,55,58
2019-10-18 07:00,2125,30,115.80,2.0,49,54,54,55,58
2019-10-18 08:00,2125,39,348.60,4.1,47,53,54,55,58
2019-10-18 09:00,2125,42,532.60,9.8,47,52,53,55,58
2019-10-18 10:00,2125,45,671.10,11.4,50,51,53,55,58
2019-10-18 11:00,2125,48,746.90,6.7,52,52,53,55,58
2019-10-18 12:00,2125,50,757.30,3.9,55,53,53,55,57
2019-10-18 13:00,2125,52,701.30,3.6,56,55,53,55,58
2019-10-18 14:00,2125,53,586.50,3.8,56,57,53,55,58
2019-10-18 15:00,2125,55,378.20,4.7,57,59,53,55,58
2019-10-18 16:00,2125,53,144.90,3.5,57,60,53,55,58
2019-10-18 17:00,2125,52,24.52,3.4,57,60,54,55,57
2019-10-18 18:00,2125,48,0.17,3.1,56,60,54,55,57
2019-10-18 19:00,2125,38,0.02,4.3,54,60,54,55,58
2019-10-18 20:00,2125,35,0.00,2.3,51,59,55,55,57
2019-10-18 21:00,2125,33,0.00,2.6,49,57,55,55,57
2019-10-18 22:00,2125,35,0.00,1.8,47,56,55,55,58
2019-10-18 23:00,2125,27,0.00,3.2,46,54,55,55,57
2019-10-19 00:00,2125,31,0.00,2.3,44,53,55,55,57
2019-10-19 01:00,2125,27,0.00,2.1,43,51,54,55,57
2019-10-19 02:00,2125,24,0.00,2.0,41,50,54,55,57
2019-10-19 03:00,2125,23,0.00,2.6,40,49,54,55,57
2019-10-19 04:00,2125,19,0.00,3.4,39,48,53,55,57
2019-10-19 05:00,2125,21,0.00,4.0,38,47,53,55,57
2019-10-19 06:00,2125,23,3.29,3.0,37,46,52,55,57
2019-10-19 07:00,2125,21,126.70,2.8,36,45,52,55,57
2019-10-19 08:00,2125,31,339.30,2.0,36,44,51,55,57
2019-10-19 09:00,2125,39,520.40,2.6,37,44,51,55,57
2019-10-19 10:00,2125,45,656.90,6.8,41,43,51,55,57
2019-10-19 11:00,2125,57,724.00,10.8,45,44,50,55,57
2019-10-19 12:00,2125,60,713.40,13.1,49,46,50,55,57
2019-10-19 13:00,2125,61,666.30,17.1,52,49,49,55,57
2019-10-19 14:00,2125,62,576.30,18.2,54,52,49,55,57
2019-10-19 15:00,2125,62,372.70,17.6,55,54,50,55,57
2019-10-19 16:00,2125,60,161.90,17.9,55,56,50,55,57
2019-10-19 17:00,2125,56,18.07,17.3,55,57,51,55,57
2019-10-19 18:00,2125,54,0.09,17.0,54,57,51,55,57
2019-10-19 19:00,2125,54,0.05,13.8,53,56,51,55,57
2019-10-19 20:00,2125,54,0.05,14.8,52,56,52,55,57
2019-10-19 21:00,2125,51,0.05,6.9,52,55,52,55,57
2019-10-19 22:00,2125,48,0.05,14.3,51,55,52,55,57
2019-10-19 23:00,2125,44,0.04,13.0,51,54,52,55,57
2019-10-20 00:00,2125,40,0.02,11.9,51,54,52,55,57
2019-10-20 01:00,2125,40,0.03,13.9,50,54,52,55,57
2019-10-20 02:00,2125,36,0.02,5.4,49,53,52,55,57
2019-10-20 03:00,2125,32,0.01,2.7,48,53,52,55,57
2019-10-20 04:00,2125,25,0.00,3.0,46,52,52,55,57
2019-10-20 05:00,2125,32,0.00,3.4,44,51,52,55,57
2019-10-20 06:00,2125,28,3.68,3.0,43,50,52,55,57
2019-10-20 07:00,2125,27,104.70,2.1,41,48,52,55,57
2019-10-20 08:00,2125,34,331.80,7.3,40,47,51,55,57
2019-10-20 09:00,2125,38,517.80,13.3,41,47,51,55,57
2019-10-20 10:00,2125,40,652.70,12.0,43,46,51,55,57
2019-10-20 11:00,2125,42,735.40,14.0,46,47,51,55,57
2019-10-20 12:00,2125,44,741.50,12.8,48,48,50,55,57
2019-10-20 13:00,2125,45,688.10,11.3,49,50,50,55,57
2019-10-20 14:00,2125,46,573.60,9.3,51,52,50,55,57
2019-10-20 15:00,2125,46,410.00,8.8,51,53,50,55,57
2019-10-20 16:00,2125,46,217.00,7.8,51,55,51,55,57
2019-10-20 17:00,2125,43,34.32,5.7,51,55,51,55,57
2019-10-20 18:00,2125,35,0.09,3.9,50,55,51,55,57
2019-10-20 19:00,2125,31,0.01,4.8,48,54,51,55,57
2019-10-20 20:00,2125,29,0.00,2.5,46,53,51,54,57
2019-10-20 21:00,2125,28,0.00,3.0,44,52,51,54,57
2019-10-20 22:00,2125,23,0.00,2.7,42,51,51,54,57
2019-10-20 23:00,2125,20,0.00,3.5,41,49,51,54,57
2019-10-21 00:00,2125,23,0.00,2.0,39,48,51,54,57
2019-10-21 01:00,2125,21,0.00,3.0,38,47,51,54,57
2019-10-21 02:00,2125,20,0.00,3.8,37,46,51,54,57
2019-10-21 03:00,2125,18,0.00,2.6,36,45,50,54,57
2019-10-21 04:00,2125,17,0.00,2.1,36,44,50,54,57
2019-10-21 05:00,2125,18,0.00,1.7,35,43,50,54,57
2019-10-21 06:00,2125,17,2.82,2.6,34,42,49,54,57
2019-10-21 07:00,2125,17,108.30,1.5,33,41,49,54,57
2019-10-21 08:00,2125,27,330.00,1.9,32,40,48,54,57
2019-10-21 09:00,2125,35,509.10,2.0,34,40,48,54,57
2019-10-21 10:00,2125,44,645.10,2.5,36,40,48,54,57
2019-10-21 11:00,2125,49,674.80,4.2,41,40,47,54,57
2019-10-21 12:00,2125,53,691.30,6.1,45,43,47,54,57
2019-10-21 13:00,2125,56,658.20,19.7,47,45,47,54,57
2019-10-21 14:00,2125,56,540.60,20.8,49,48,47,54,57
2019-10-21 15:00,2125,54,352.60,17.8,50,50,47,54,57
2019-10-21 16:00,2125,53,200.90,14.1,50,52,47,54,57
2019-10-21 17:00,2125,51,30.36,10.1,50,52,48,54,57
2019-10-21 18:00,2125,46,0.12,3.7,49,53,48,54,57
2019-10-21 19:00,2125,41,0.02,3.8,48,52,48,54,57
2019-10-21 20:00,2125,34,0.00,4.3,46,52,49,54,57
2019-10-21 21:00,2125,38,0.01,2.8,45,51,49,54,57
2019-10-21 22:00,2125,31,0.00,3.6,43,50,49,54,57
2019-10-21 23:00,2125,28,0.00,3.3,42,48,49,54,57
2019-10-22 00:00,2125,30,0.00,3.1,41,47,49,54,57
2019-10-22 01:00,2125,27,0.00,2.7,40,46,49,54,57
2019-10-22 02:00,2125,27,0.00,2.6,39,46,49,54,57
2019-10-22 03:00,2125,24,0.00,2.9,38,45,49,54,57
2019-10-22 04:00,2125,26,0.00,2.5,37,44,49,54,57
2019-10-22 05:00,2125,22,0.00,1.9,36,43,48,54,57
2019-10-22 06:00,2125,23,2.50,2.5,35,42,48,54,57
2019-10-22 07:00,2125,22,111.30,2.7,34,41,47,54,57
2019-10-22 08:00,2125,33,324.10,1.8,34,41,47,54,57
2019-10-22 09:00,2125,39,503.70,1.5,35,40,47,54,57
2019-10-22 10:00,2125,49,639.30,1.8,39,40,47,54,57
2019-10-22 11:00,2125,53,713.50,3.2,43,41,46,54,57
2019-10-22 12:00,2125,57,727.40,3.1,47,43,46,54,57
2019-10-22 13:00,2125,59,674.10,5.1,49,46,46,54,57
2019-10-22 14:00,2125,61,557.80,8.4,51,49,46,54,57
2019-10-22 15:00,2125,63,394.80,12.9,52,51,46,54,57
2019-10-22 16:00,2125,61,204.00,12.1,53,53,47,54,57
2019-10-22 17:00,2125,56,28.22,9.4,53,54,47,54,57
2019-10-22 18:00,2125,48,0.16,2.7,52,55,48,54,57
2019-10-22 19:00,2125,48,0.04,4.1,51,54,48,54,57
2019-10-22 20:00,2125,39,0.02,3.3,49,53,49,54,57
2019-10-22 21:00,2125,37,0.01,3.0,47,52,49,54,57
2019-10-22 22:00,2125,33,0.01,2.6,45,51,49,54,57
2019-10-22 23:00,2125,29,0.00,3.3,44,50,49,54,57
2019-10-23 00:00,2125,28,0.00,2.6,42,49,49,54,57
2019-10-23 01:00,2125,34,0.00,3.2,41,48,49,53,57
2019-10-23 02:00,2125,33,0.00,3.1,40,47,49,53,57
2019-10-23 03:00,2125,28,0.00,2.7,39,46,49,53,57
2019-10-23 04:00,2125,22,0.00,2.3,38,45,49,53,57
2019-10-23 05:00,2125,21,0.00,3.1,37,44,49,53,57
2019-10-23 06:00,2125,25,2.04,2.6,36,43,48,53,57
2019-10-23 07:00,2125,19,91.10,2.4,35,42,48,53,57
2019-10-23 08:00,2125,29,322.00,2.7,35,42,48,53,57
2019-10-23 09:00,2125,38,486.80,1.9,36,41,47,53,57
2019-10-23 10:00,2125,50,636.50,1.8,39,41,47,53,57
2019-10-23 11:00,2125,55,711.20,2.9,43,42,47,53,57
2019-10-23 12:00,2125,58,722.80,4.3,47,44,46,53,57
2019-10-23 13:00,2125,60,670.60,14.0,49,46,46,53,57
2019-10-23 14:00,2125,60,556.60,18.2,51,49,46,53,57
2019-10-23 15:00,2125,58,391.70,18.8,52,51,47,53,57
2019-10-23 16:00,2125,56,189.60,15.3,52,53,47,53,57
2019-10-23 17:00,2125,52,23.75,6.7,52,54,47,53,57
2019-10-23 18:00,2125,46,0.09,7.6,51,54,48,53,56
2019-10-23 19:00,2125,42,0.03,6.6,49,53,48,53,57
2019-10-23 20:00,2125,39,0.01,9.1,48,53,49,53,57
2019-10-23 21:00,2125,41,0.01,9.5,47,52,49,53,57
2019-10-23 22:00,2125,40,0.01,10.5,46,51,49,53,56
2019-10-23 23:00,2125,40,0.01,3.3,45,50,49,53,56
2019-10-24 00:00,2125,35,0.00,3.1,44,49,49,53,56
2019-10-24 01:00,2125,37,0.00,2.3,42,48,49,53,57
2019-10-24 02:00,2125,35,0.00,6.9,41,47,49,53,56
2019-10-24 03:00,2125,35,0.00,5.1,40,46,49,53,56
2019-10-24 04:00,2125,31,0.00,5.2,39,45,49,53,56
2019-10-24 05:00,2125,23,0.00,1.9,38,44,48,53,56
2019-10-24 06:00,2125,20,2.37,3.7,37,44,48,53,56
2019-10-24 07:00,2125,18,98.10,2.9,35,42,48,53,56
2019-10-24 08:00,2125,30,318.40,1.5,35,42,47,53,56
2019-10-24 09:00,2125,38,499.10,2.9,35,41,47,53,56
2019-10-24 10:00,2125,42,635.90,10.5,39,41,47,53,56
2019-10-24 11:00,2125,45,712.90,13.2,42,41,47,53,56
2019-10-24 12:00,2125,47,722.80,10.9,45,43,46,53,56
2019-10-24 13:00,2125,49,665.10,11.2,47,45,46,53,56
2019-10-24 14:00,2125,51,550.30,13.5,48,48,46,53,56
2019-10-24 15:00,2125,50,387.00,14.7,49,50,46,53,56
2019-10-24 16:00,2125,49,193.20,14.3,49,51,47,53,56
2019-10-24 17:00,2125,46,17.80,11.1,49,52,47,53,56
2019-10-24 18:00,2125,42,0.05,7.3,48,52,47,53,56
2019-10-24 19:00,2125,38,0.02,7.2,47,52,48,53,56
2019-10-24 20:00,2125,37,0.02,2.8,46,51,48,53,56
2019-10-24 21:00,2125,31,0.01,3.4,44,50,48,53,56
2019-10-24 22:00,2125,33,0.00,4.1,43,49,48,53,56
2019-10-24 23:00,2125,25,0.00,3.9,41,48,48,53,56
2019-10-25 00:00,2125,24,0.00,4.4,40,47,48,53,56
2019-10-25 01:00,2125,25,0.00,3.4,39,46,48,53,56
2019-10-25 02:00,2125,22,0.00,3.3,38,45,48,53,56
2019-10-25 03:00,2125,23,0.00,2.3,37,44,48,53,56
2019-10-25 04:00,2125,21,0.00,2.6,36,43,47,53,56
2019-10-25 05:00,2125,20,0.00,2.9,35,42,47,53,56
2019-10-25 06:00,2125,21,2.18,2.6,34,41,47,53,56
2019-10-25 07:00,2125,19,90.50,0.9,33,40,47,53,56
2019-10-25 08:00,2125,29,311.10,1.4,33,40,46,53,56
2019-10-25 09:00,2125,38,489.40,1.3,34,39,46,53,56
2019-10-25 10:00,2125,45,623.80,1.8,37,39,46,53,56
2019-10-25 11:00,2125,49,699.50,2.8,41,40,45,53,56
2019-10-25 12:00,2125,53,711.80,2.9,44,42,45,53,56
2019-10-25 13:00,2125,58,658.40,2.8,47,44,45,53,56
2019-10-25 14:00,2125,61,546.10,3.4,49,47,45,53,56
2019-10-25 15:00,2125,63,383.10,3.2,51,50,45,53,56
2019-10-25 16:00,2125,65,192.60,3.7,51,51,46,53,56
2019-10-25 17:00,2125,59,22.45,5.4,52,53,46,53,56
2019-10-25 18:00,2125,48,0.18,3.5,51,53,47,53,56
2019-10-25 19:00,2125,46,0.05,1.6,49,53,47,52,56
2019-10-25 20:00,2125,42,0.02,1.4,47,52,47,52,56
2019-10-25 21:00,2125,42,0.01,2.6,46,51,48,52,56
2019-10-25 22:00,2125,33,0.00,2.5,44,50,48,52,56
2019-10-25 23:00,2125,31,0.00,2.9,42,49,48,52,56
2019-10-26 00:00,2125,32,0.00,4.1,41,48,48,52,56
2019-10-26 01:00,2125,29,0.00,3.5,40,47,48,52,56
2019-10-26 02:00,2125,27,0.00,2.7,39,46,48,52,56
2019-10-26 03:00,2125,30,0.00,3.8,38,45,48,52,56
2019-10-26 04:00,2125,25,0.00,2.6,37,44,47,52,56
2019-10-26 05:00,2125,26,0.00,3.7,36,43,47,52,56
2019-10-26 06:00,2125,22,2.08,3.4,35,42,47,52,56
2019-10-26 07:00,2125,24,86.70,2.4,35,41,47,52,56
2019-10-26 08:00,2125,33,307.90,2.2,34,41,46,52,56
2019-10-26 09:00,2125,41,485.10,3.3,35,40,46,52,56
2019-10-26 10:00,2125,49,623.00,6.7,38,40,46,52,56
2019-10-26 11:00,2125,65,704.20,12.5,43,41,46,52,56
2019-10-26 12:00,2125,67,715.30,14.8,47,43,45,52,56
2019-10-26 13:00,2125,69,661.30,15.4,50,46,45,52,56
2019-10-26 14:00,2125,71,548.60,13.2,53,49,45,52,56
2019-10-26 15:00,2125,71,384.70,14.2,54,52,46,52,56
2019-10-26 16:00,2125,69,194.20,13.5,55,54,46,52,56
2019-10-26 17:00,2125,64,20.84,13.1,55,54,47,52,56
2019-10-26 18:00,2125,60,0.16,13.6,54,55,47,52,56
2019-10-26 19:00,2125,58,0.09,10.8,53,55,48,52,56
2019-10-26 20:00,2125,53,0.09,9.9,52,54,48,52,56
2019-10-26 21:00,2125,55,0.04,13.0,51,53,48,52,56
2019-10-26 22:00,2125,51,0.05,14.3,50,53,49,52,56
2019-10-26 23:00,2125,55,0.06,14.2,49,52,49,52,56
2019-10-27 00:00,2125,49,0.04,8.6,49,51,49,52,56
2019-10-27 01:00,2125,40,0.02,12.6,48,51,49,52,56
2019-10-27 02:00,2125,37,0.01,12.2,47,50,49,52,56
2019-10-27 03:00,2125,35,0.00,12.3,46,50,49,52,56
2019-10-27 04:00,2125,31,0.01,11.0,45,49,49,52,56
2019-10-27 05:00,2125,29,0.00,9.4,44,48,49,52,56
2019-10-27 06:00,2125,28,2.13,7.3,42,47,49,52,56
2019-10-27 07:00,2125,28,81.90,4.2,41,46,49,52,56
2019-10-27 08:00,2125,30,297.70,4.7,40,46,48,52,56
2019-10-27 09:00,2125,35,498.10,3.7,40,45,48,52,56
2019-10-27 10:00,2125,38,301.10,5.4,42,45,48,52,56
2019-10-27 11:00,2125,38,180.90,15.4,45,45,48,52,56
2019-10-27 12:00,2125,35,158.50,17.6,45,46,48,52,56
2019-10-27 13:00,2125,34,253.40,18.1,45,46,47,52,56
2019-10-27 14:00,2125,34,292.40,18.2,45,47,47,52,56
2019-10-27 15:00,2125,34,187.70,18.2,45,47,47,52,56
2019-10-27 16:00,2125,31,60.46,16.6,45,47,47,52,56
2019-10-27 17:00,2125,30,6.05,14.7,44,47,47,52,56
2019-10-27 18:00,2125,29,0.00,14.4,43,47,47,52,56
2019-10-27 19:00,2125,28,0.00,14.2,42,47,47,52,56
2019-10-27 20:00,2125,28,0.00,15.8,41,47,47,52,56
2019-10-27 21:00,2125,27,0.00,16.7,40,46,47,52,56
2019-10-27 22:00,2125,26,0.00,13.9,40,45,47,52,56
2019-10-27 23:00,2125,24,0.00,12.6,39,45,47,52,56
2019-10-28 00:00,2125,25,0.00,12.3,38,44,47,52,56
2019-10-28 01:00,2125,24,0.00,12.1,37,43,47,52,56
2019-10-28 02:00,2125,24,0.00,10.9,36,42,47,52,56
2019-10-28 03:00,2125,22,0.00,9.0,36,42,47,52,56
2019-10-28 04:00,2125,20,0.00,3.7,35,41,46,52,56
2019-10-28 05:00,2125,12,0.00,2.3,34,40,46,52,55
2019-10-28 06:00,2125,8,1.76,2.8,33,40,46,52,56
2019-10-28 07:00,2125,7,91.60,2.8,31,38,45,52,55
2019-10-28 08:00,2125,17,305.20,1.8,30,37,45,52,56
2019-10-28 09:00,2125,24,483.70,2.0,30,36,45,52,55
2019-10-28 10:00,2125,28,619.50,2.6,33,36,44,52,55
2019-10-28 11:00,2125,30,696.90,2.7,36,36,44,52,56
2019-10-28 12:00,2125,35,696.60,2.7,38,38,44,52,55
2019-10-28 13:00,2125,39,618.40,3.7,40,40,43,52,56
2019-10-28 14:00,2125,42,408.90,10.4,42,42,43,52,56
2019-10-28 15:00,2125,42,195.80,11.2,43,44,43,52,56
2019-10-28 16:00,2125,42,73.66,10.7,44,46,44,52,55
2019-10-28 17:00,2125,40,11.77,8.3,43,46,44,52,55
2019-10-28 18:00,2125,36,0.02,9.7,43,47,44,52,55
2019-10-28 19:00,2125,38,0.01,10.0,42,46,45,52,55
2019-10-28 20:00,2125,36,0.01,6.5,41,46,45,52,55
2019-10-28 21:00,2125,36,0.00,9.0,40,45,45,52,55
2019-10-28 22:00,2125,34,0.00,7.8,40,45,45,51,55
2019-10-28 23:00,2125,33,0.00,9.7,39,44,45,51,55
2019-10-29 00:00,2125,36,0.00,7.3,39,44,45,51,55
2019-10-29 01:00,2125,38,0.00,8.9,38,43,45,51,55
2019-10-29 02:00,2125,36,0.01,4.9,38,43,45,51,55
2019-10-29 03:00,2125,33,0.00,2.8,38,42,45,51,55
2019-10-29 04:00,2125,34,0.00,5.5,37,42,45,51,55
2019-10-29 05:00,2125,29,0.00,5.3,36,41,45,51,55
2019-10-29 06:00,2125,26,1.37,3.1,35,41,45,51,55
2019-10-29 07:00,2125,30,71.76,5.3,34,40,44,51,55
2019-10-29 08:00,2125,36,295.40,9.8,33,39,44,51,55
2019-10-29 09:00,2125,37,350.10,14.2,34,38,44,51,55
2019-10-29 10:00,2125,33,378.50,13.8,36,38,44,51,55
2019-10-29 11:00,2125,34,685.20,16.0,38,39,44,51,55
2019-10-29 12:00,2125,37,823.00,8.5,40,40,43,51,55
2019-10-29 13:00,2125,40,616.60,21.3,42,42,43,51,55
2019-10-29 14:00,2125,32,314.80,24.0,43,44,43,51,55
2019-10-29 15:00,2125,28,191.40,23.8,43,46,43,51,55
2019-10-29 16:00,2125,26,55.36,24.8,42,46,44,51,55
2019-10-29 17:00,2125,21,3.82,24.7,40,46,44,51,55
2019-10-29 18:00,2125,19,0.00,16.7,39,46,44,51,55
2019-10-29 19:00,2125,17,0.00,16.8,37,45,44,51,55
2019-10-29 20:00,2125,14,0.00,9.6,36,44,45,51,55
2019-10-29 21:00,2125,14,0.00,8.9,34,43,45,51,55
2019-10-29 22:00,2125,12,0.00,9.4,33,42,45,51,55
2019-10-29 23:00,2125,10,0.00,4.3,32,40,44,51,55
2019-10-30 00:00,2125,8,0.00,2.5,30,39,44,51,55
2019-10-30 01:00,2125,3,0.00,2.9,29,38,44,51,55
2019-10-30 02:00,2125,1,0.00,2.2,27,36,44,51,55
2019-10-30 03:00,2125,2,0.01,1.3,26,35,43,51,55
2019-10-30 04:00,2125,4,0.00,1.5,24,34,43,51,55
2019-10-30 05:00,2125,3,0.01,2.0,23,33,42,51,55
2019-10-30 06:00,2125,-1,1.53,2.6,22,31,42,51,55
2019-10-30 07:00,2125,-3,80.80,2.7,21,30,42,51,55
2019-10-30 08:00,2125,9,299.20,1.1,20,29,41,51,55
2019-10-30 09:00,2125,14,478.50,2.6,21,29,41,51,55
2019-10-30 10:00,2125,18,614.70,4.5,24,28,40,51,55
2019-10-30 11:00,2125,24,692.50,5.5,27,29,40,51,55
2019-10-30 12:00,2125,26,705.30,4.1,30,31,39,51,55
2019-10-30 13:00,2125,29,650.80,5.4,32,33,39,51,55
2019-10-30 14:00,2125,32,535.40,8.8,33,35,39,51,55
2019-10-30 15:00,2125,33,367.90,7.1,34,37,39,51,55
2019-10-30 16:00,2125,33,177.40,8.7,35,39,39,51,55
2019-10-30 17:00,2125,29,14.57,9.6,35,40,39,50,55
2019-10-30 18:00,2125,25,0.00,9.6,34,40,40,50,55
2019-10-30 19:00,2125,23,0.00,9.4,33,39,40,50,55
2019-10-30 20:00,2125,20,0.00,6.8,32,38,40,50,55
2019-10-30 21:00,2125,18,0.00,3.7,31,38,40,50,55
2019-10-30 22:00,2125,15,0.00,3.1,29,37,40,50,55
2019-10-30 23:00,2125,11,0.00,2.4,28,36,40,50,55
2019-10-31 00:00,2125,5,0.00,2.9,26,34,40,50,55
2019-10-31 01:00,2125,6,0.00,1.9,25,33,40,50,55
2019-10-31 02:00,2125,6,0.00,3.1,24,32,40,50,55
2019-10-31 03:00,2125,3,0.00,3.5,23,31,39,50,55
2019-10-31 04:00,2125,5,0.00,2.6,22,30,39,50,55
2019-10-31 05:00,2125,2,0.00,3.7,21,29,39,50,55
2019-10-31 06:00,2125,4,1.40,2.9,20,28,38,50,55
2019-10-31 07:00,2125,2,70.83,2.4,19,27,38,50,55
2019-10-31 08:00,2125,13,295.80,1.2,19,27,37,50,55
2019-10-31 09:00,2125,18,472.20,1.8,20,26,37,50,55
2019-10-31 10:00,2125,25,607.30,1.7,23,26,37,50,55
2019-10-31 11:00,2125,33,683.10,1.9,27,27,36,50,55
2019-10-31 12:00,2125,39,694.50,2.5,30,29,36,50,55
2019-10-31 13:00,2125,46,640.20,2.9,32,31,36,50,55
2019-10-31 14:00,2125,49,526.70,3.0,35,34,36,50,55
2019-10-31 15:00,2125,53,362.90,3.4,37,37,36,50,55
2019-10-31 16:00,2125,53,172.10,5.3,38,39,36,49,55
2019-10-31 17:00,2125,46,13.30,5.4,39,40,37,49,55
2019-10-31 18:00,2125,37,0.04,8.5,38,41,37,49,55
2019-10-31 19:00,2125,33,0.02,4.4,36,40,38,49,55
2019-10-31 20:00,2125,29,0.00,3.8,35,40,38,49,55
